church_id,type,url,caption,credit,license,order
st-philip-s-old-england-manchester,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135344/churches/st-philip-s-old-england-manchester-1.png,"St. Philip's, Old England",https://jamaicanancestralrecords.com/parishes-2/manchester-2/st-philips-anglican/,Fair use,1
st-james-mount-james-st-andrew,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135364/churches/st-james-mount-james-st-andrew-1.png,"St. James', Mount James",https://jamaicanancestralrecords.com/parishes-2/st-andrew-2/st-james-anglican-mt-james-st-andrew/,Fair use,1
st-jude-s-stony-hill-st-andrew,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135365/churches/st-jude-s-stony-hill-st-andrew-1.png,"St. Jude's, Stony Hill",https://jamaicanancestralrecords.com/parishes-2/st-andrew-2/st-judes-anglican-stony-hill-st-andrew/,Fair use,1
st-luke-s-aboukir-st-ann,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135366/churches/st-luke-s-aboukir-st-ann-1.png,"St. Luke's, Aboukir",https://jamaicanancestralrecords.com/parishes-2/st-ann-2/st-lukes-anglican-aboukir-st-ann/,Fair use,1
st-mark-s-church-brown-s-town-st-ann,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135367/churches/st-mark-s-church-brown-s-town-st-ann-1.png,"St. Mark's Church, Brown's Town",https://jamaicanancestralrecords.com/parishes-2/st-ann-2/st-marks-anglican-browns-town-st-ann/,Fair use,1
all-saints-bellas-gate-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135369/churches/all-saints-bellas-gate-st-catherine-1.png,"All Saints', Bellas Gate",https://jamaicanancestralrecords.com/parishes-2/st-catherine-2/all-saints-anglican-bellas-gate-st-catherine/,Fair use,1
st-george-s-point-hill-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135371/churches/st-george-s-point-hill-st-catherine-1.png,"St. George's, Point Hill",https://jamaicanancestralrecords.com/parishes-2/st-catherine-2/st-georges-anglican-point-hill-st-catherine/,Fair use,1
st-john-s-opc-guanaboa-vale-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135373/churches/st-john-s-opc-guanaboa-vale-st-catherine-1.png,"St. John's OPC, Guanaboa Vale",https://jamaicanancestralrecords.com/parishes-2/st-catherine-2/st-johns-anglican-guanoboa-vale-st-catherine/,Fair use,1
st-phillip-s-morris-hall-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135376/churches/st-phillip-s-morris-hall-st-catherine-1.png,"St. Phillip's, Morris Hall",https://jamaicanancestralrecords.com/parishes-2/st-catherine-2/st-phillips-anglican-morris-hall-st-catherine/,Fair use,1
st-andrew-s-albert-town-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135418/churches/st-andrew-s-albert-town-trelawny-1.png,"St. Andrew's, Albert Town",https://jamaicanancestralrecords.com/parishes-2/trelawny-2/st-andrews-anglican-albert-town-trelawny/,Fair use,1
st-john-s-merrivale-st-andrew,image,https://res.cloudinary.com/kwierenga/image/upload/v1777231392/churches/st-john-s-merrivale-st-andrew-1.jpg,"St. John the Evangelist, Meadowbrook",stjohnevangelistja.com,Fair use,1
st-john-s-merrivale-st-andrew,image,https://res.cloudinary.com/kwierenga/image/upload/v1777231393/churches/st-john-s-merrivale-st-andrew-2.jpg,"Congregational meeting at St. John the Evangelist, Meadowbrook",stjohnevangelistja.com,Fair use,2
st-john-s-merrivale-st-andrew,image,https://res.cloudinary.com/kwierenga/image/upload/v1777231394/churches/st-john-s-merrivale-st-andrew-3.jpg,"Historical order of service, St. John the Evangelist",stjohnevangelistja.com,Fair use,3
st-john-s-merrivale-st-andrew,image,https://res.cloudinary.com/kwierenga/image/upload/v1777231395/churches/st-john-s-merrivale-st-andrew-4.jpg,Historical photograph of St. John the Evangelist,stjohnevangelistja.com,Fair use,4
all-saints-guys-hill-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777233995/churches/all-saints-guys-hill-st-catherine-1.jpg,All Saints Church Water Level Guys Hill St Catherine,anglicandioceseja.org,Fair use,1
all-saints-fellowship-portland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777233996/churches/all-saints-fellowship-portland-1.jpg,All Saints Fellowship Portland,anglicandioceseja.org,Fair use,1
all-saints-newell-st-elizabeth,image,https://res.cloudinary.com/kwierenga/image/upload/v1777233998/churches/all-saints-newell-st-elizabeth-1.jpg,All Saints Newell Plantation St. Elizabeth,anglicandioceseja.org,Fair use,1
christ-church-vineyard-town-kingston,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234001/churches/christ-church-vineyard-town-kingston-1.jpg,Christ Church 6 Antrim Road Kingston 3 Kingston,anglicandioceseja.org,Fair use,1
church-of-ascension-mona-st-andrew,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234005/churches/church-of-ascension-mona-st-andrew-1.jpg,Church of Ascension Lot V 739 Daisy Avenue Mona Heights Kingston 6 St. Andrew,anglicandioceseja.org,Fair use,1
church-of-the-transfiguration-havendale-st-andrew,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234007/churches/church-of-the-transfiguration-havendale-st-andrew-1.jpg,Church of Transfiguration Lot 426A Meadowbrook 144 Red Hills Road Kingston 19,anglicandioceseja.org,Fair use,1
church-of-the-resurrection-duhaney-park-st-andrew,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234008/churches/church-of-the-resurrection-duhaney-park-st-andrew-1.jpg,Church of the Resurrection No.1D Dickens Avenue Duhaney Park,anglicandioceseja.org,Fair use,1
church-of-the-holy-trinity-green-island-hanover,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234009/churches/church-of-the-holy-trinity-green-island-hanover-1.jpg,Holy Trinity Church Green Island Hanover,anglicandioceseja.org,Fair use,1
holy-trinity-westgate-st-james,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234012/churches/holy-trinity-westgate-st-james-1.jpg,Holy Trinity Church Westgate Catherine Hall St James,anglicandioceseja.org,Fair use,1
st-francis-glendevon-st-james,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234014/churches/st-francis-glendevon-st-james-1.jpg,St Francis Church Glendevon St James,anglicandioceseja.org,Fair use,1
st-saviour-s-harewood-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234019/churches/st-saviour-s-harewood-st-catherine-1.jpg,St Saviours Church Harewood St. Catherine,anglicandioceseja.org,Fair use,1
st-saviour-s-lime-hall-st-ann,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234019/churches/st-saviour-s-lime-hall-st-ann-1.jpg,St Saviours Church Lime Hall St. Ann,anglicandioceseja.org,Fair use,1
st-thomas-race-course-clarendon,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234021/churches/st-thomas-race-course-clarendon-1.jpg,St Thomas Church Clarendon,anglicandioceseja.org,Fair use,1
st-alban-s-stanmore-hill-st-elizabeth,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234022/churches/st-alban-s-stanmore-hill-st-elizabeth-1.jpg,St. Albans Church Stanmore Hill St. Elizabeth,anglicandioceseja.org,Fair use,1
st-augustine-s-coral-gardens-st-james,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234026/churches/st-augustine-s-coral-gardens-st-james-1.jpg,St. Augustines Church Coral Gardens St. James,anglicandioceseja.org,Fair use,1
st-barnabas-enfield-st-mary,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234029/churches/st-barnabas-enfield-st-mary-1.jpg,St. Barnabas Church Enfield St. Mary,anglicandioceseja.org,Fair use,1
st-barnabas-mile-gully-manchester,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234030/churches/st-barnabas-mile-gully-manchester-1.jpg,St. Barnabas Church Richmond Hill Mile Gully Manchester,anglicandioceseja.org,Fair use,1
st-bartholomew-s-frankfield-clarendon,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234032/churches/st-bartholomew-s-frankfield-clarendon-1.jpg,St. Bartholomews Church Frankfield Clarendon,anglicandioceseja.org,Fair use,1
st-george-s-blackstonedge-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234037/churches/st-george-s-blackstonedge-st-catherine-1.jpg,St. Georges Church Blackstonedge St. Catherine,anglicandioceseja.org,Fair use,1
st-james-hayes-clarendon,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234040/churches/st-james-hayes-clarendon-1.jpg,St. James Church Hayes Clarendon,anglicandioceseja.org,Fair use,1
st-james-kendal-manchester,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234041/churches/st-james-kendal-manchester-1.jpg,St. James Church Kendal Mandeville Manchester,anglicandioceseja.org,Fair use,1
st-james-gibraltar-st-ann,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234042/churches/st-james-gibraltar-st-ann-1.jpg,St. James Church Stewart Castle Endeavour Gibraltar St. Ann,anglicandioceseja.org,Fair use,1
church-of-reconciliation-portmore-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234044/churches/church-of-reconciliation-portmore-st-catherine-1.jpg,Church of the Reconciliation,anglicandioceseja.org,Fair use,1
holy-spirit-hermons-pepper-run-st-elizabeth,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234155/churches/holy-spirit-hermons-pepper-run-st-elizabeth-1.jpg,"Church of the Holy Spirit, Hermons / Pepper Run",anglicandioceseja.org,Fair use,1
st-andrew-s-gilnock-st-elizabeth,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234156/churches/st-andrew-s-glebe-st-elizabeth-1.jpg,"St. Andrew's, Gilnock (diocesan gallery photo, filed as 'Glebe')",anglicandioceseja.org,Fair use,9
st-bartholomew-s-kellitts-clarendon,image,https://res.cloudinary.com/kwierenga/image/upload/v1777234157/churches/st-bartholomew-s-kellitts-clarendon-1.jpg,"St. Bartholomew's, Kellitts",anglicandioceseja.org,Fair use,1
st-clement-s-kencot-st-andrew,image,https://res.cloudinary.com/kwierenga/image/upload/v1777235965/churches/st-clement-s-kencot-st-andrew-1.png,"St. Clement's Mission, Kencot — 100 years old (2014)",anglicandioceseja.org,Fair use,1
st-anne-s-chapel-hillcrest-retreat-st-ann,image,https://res.cloudinary.com/kwierenga/image/upload/v1777239880/churches/st-anne-s-chapel-hillcrest-retreat-st-andrew-1.jpg,"St. Anne's Chapel, Hillcrest Retreat",anglicandioceseja.org,Fair use,1
st-anne-s-chapel-hillcrest-retreat-st-ann,image,https://res.cloudinary.com/kwierenga/image/upload/v1777239881/churches/st-anne-s-chapel-hillcrest-retreat-st-andrew-2.jpg,"The St. Anne Chapel, Hillcrest Retreat",anglicandioceseja.org,Fair use,2
st-jago-de-la-vega-the-cathedral-spanish-town-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777341722/churches/st-jago-de-la-vega-the-cathedral-spanish-town-st-catherine-7.jpg,St. Jago de la Vega Cathedral — gravestone of Sir Thomas Modyford,https://victorianweb.org/history/empire/westindies/churches.html (photo: Tim Willasey-Wilsey),Fair use,6
st-jago-de-la-vega-the-cathedral-spanish-town-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777341723/churches/st-jago-de-la-vega-the-cathedral-spanish-town-st-catherine-8.jpg,St. Jago de la Vega Cathedral — interior,https://victorianweb.org/history/empire/westindies/churches.html (photo: Tim Willasey-Wilsey),Fair use,7
st-andrew-parish-church-half-way-tree-st-andrew,image,https://res.cloudinary.com/kwierenga/image/upload/v1777341725/churches/st-andrew-parish-church-half-way-tree-st-andrew-4.jpg,"St. Andrew Parish Church, Half-Way-Tree",https://victorianweb.org/history/empire/westindies/churches.html (photo: Tim Willasey-Wilsey),Fair use,4
st-andrew-parish-church-half-way-tree-st-andrew,image,https://res.cloudinary.com/kwierenga/image/upload/v1777341725/churches/st-andrew-parish-church-half-way-tree-st-andrew-5.jpg,St. Andrew Parish Church — General Villette's memorial,https://victorianweb.org/history/empire/westindies/churches.html (photo: Tim Willasey-Wilsey),Fair use,5
st-james-parish-church-sam-sharpe-square-st-james,image,https://res.cloudinary.com/kwierenga/image/upload/v1777341726/churches/st-james-parish-church-sam-sharpe-square-st-james-4.jpg,"St. James Parish Church, Montego Bay — exterior",https://victorianweb.org/history/empire/westindies/churches.html (photo: Tim Willasey-Wilsey),Fair use,4
st-peter-s-parish-church-falmouth-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1777341728/churches/st-peter-s-parish-church-falmouth-trelawny-4.jpg,"St. Peter's Parish Church, Falmouth",https://victorianweb.org/history/empire/westindies/churches.html (photo: Tim Willasey-Wilsey),Fair use,4
st-mark-s-rio-bueno-trelawny,image,https://res.cloudinary.com/kwierenga/image/upload/v1777341730/churches/st-mark-s-rio-bueno-trelawny-18.jpg,"St. Mark's, Rio Bueno",https://victorianweb.org/history/empire/westindies/churches.html (photo: Tim Willasey-Wilsey),Fair use,18
st-boniface-harbour-view-kingston,image,https://res.cloudinary.com/kwierenga/image/upload/v1777120051/churches/st-boniface-harbour-view-kingston-3.jpg,"St. Boniface, Harbour View",,Fair use,3
st-mark-s-mayfield-st-elizabeth,image,https://res.cloudinary.com/kwierenga/image/upload/v1777598047/churches/st-mark-s-mayfield-st-elizabeth-15.png,"St. Mark's, Mayfield",,Fair use,5
st-mark-s-mayfield-st-elizabeth,image,https://res.cloudinary.com/kwierenga/image/upload/v1777598048/churches/st-mark-s-mayfield-st-elizabeth-16.jpg,"St. Mark's, Mayfield",,Fair use,6
holy-trinity-grange-hill-westmoreland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777129645/churches/holy-trinity-grange-hill-westmoreland-5.jpg,"Holy Trinity, Grange Hill",,Fair use,5
st-peter-s-lluidas-vale-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777135375/churches/st-peter-s-lluidas-vale-st-catherine-5.png,"St. Peter's, Lluidas Vale",,Fair use,5
st-paul-s-moore-town-portland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777598087/churches/st-paul-s-moore-town-portland-1.jpg,"St. Paul's, Moore Town",,Fair use,1
st-barnabas-enfield-st-mary,image,https://res.cloudinary.com/kwierenga/image/upload/v1777782981/churches/st-barnabas-enfield-st-mary-2.png,"St. Barnabas', Enfield",,Fair use,2
st-barnabas-enfield-st-mary,image,https://res.cloudinary.com/kwierenga/image/upload/v1777782982/churches/st-barnabas-enfield-st-mary-3.jpg,"St. Barnabas', Enfield",,Fair use,3
st-barnabas-enfield-st-mary,image,https://res.cloudinary.com/kwierenga/image/upload/v1777782982/churches/st-barnabas-enfield-st-mary-4.jpg,"St. Barnabas', Enfield",,Fair use,4
st-mary-parish-church-port-maria-st-mary,image,https://res.cloudinary.com/kwierenga/image/upload/v1777782983/churches/st-mary-parish-church-port-maria-st-mary-8.png,"St. Mary (Parish Church), Port Maria",,Fair use,7
st-mary-parish-church-port-maria-st-mary,image,https://res.cloudinary.com/kwierenga/image/upload/v1777782984/churches/st-mary-parish-church-port-maria-st-mary-9.png,"St. Mary (Parish Church), Port Maria",,Fair use,8
st-mary-parish-church-port-maria-st-mary,image,https://res.cloudinary.com/kwierenga/image/upload/v1777782987/churches/st-mary-parish-church-port-maria-st-mary-10.png,"St. Mary (Parish Church), Port Maria",,Fair use,9
st-mary-parish-church-port-maria-st-mary,image,https://res.cloudinary.com/kwierenga/image/upload/v1777782990/churches/st-mary-parish-church-port-maria-st-mary-11.png,"St. Mary (Parish Church), Port Maria",,Fair use,10
st-mary-parish-church-port-maria-st-mary,image,https://res.cloudinary.com/kwierenga/image/upload/v1777782992/churches/st-mary-parish-church-port-maria-st-mary-12.png,"St. Mary (Parish Church), Port Maria",,Fair use,11
st-john-s-opc-guanaboa-vale-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777782993/churches/st-john-s-opc-guanaboa-vale-st-catherine-2.png,"St. John's OPC, Guanaboa Vale",,Fair use,2
st-john-s-opc-guanaboa-vale-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777782995/churches/st-john-s-opc-guanaboa-vale-st-catherine-3.png,"St. John's OPC, Guanaboa Vale",,Fair use,3
st-john-s-opc-guanaboa-vale-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777782998/churches/st-john-s-opc-guanaboa-vale-st-catherine-4.png,"St. John's OPC, Guanaboa Vale",,Fair use,4
st-john-s-opc-guanaboa-vale-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777783001/churches/st-john-s-opc-guanaboa-vale-st-catherine-5.png,"St. John's OPC, Guanaboa Vale",,Fair use,5
st-john-s-opc-guanaboa-vale-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777783004/churches/st-john-s-opc-guanaboa-vale-st-catherine-6.png,"St. John's OPC, Guanaboa Vale",,Fair use,6
st-john-s-opc-guanaboa-vale-st-catherine,image,https://res.cloudinary.com/kwierenga/image/upload/v1777783006/churches/st-john-s-opc-guanaboa-vale-st-catherine-7.png,"St. John's OPC, Guanaboa Vale",,Fair use,7
st-george-s-church-ruins-auchtembeddie-manchester,image,https://res.cloudinary.com/kwierenga/image/upload/v1777783008/churches/st-george-s-church-ruins-auchtembeddie-manchester-2.png,"Ruins of St. George's Anglican Church (Duppy Church), Mile Gully",,Fair use,2
st-george-s-church-ruins-auchtembeddie-manchester,image,https://res.cloudinary.com/kwierenga/image/upload/v1777783009/churches/st-george-s-church-ruins-auchtembeddie-manchester-3.png,"Ruins of St. George's Anglican Church (Duppy Church), Mile Gully",,Fair use,3
st-george-s-church-ruins-auchtembeddie-manchester,image,https://res.cloudinary.com/kwierenga/image/upload/v1777783010/churches/st-george-s-church-ruins-auchtembeddie-manchester-4.png,"Ruins of St. George's Anglican Church (Duppy Church), Mile Gully",,Fair use,4
st-george-s-church-ruins-auchtembeddie-manchester,image,https://res.cloudinary.com/kwierenga/image/upload/v1777783012/churches/st-george-s-church-ruins-auchtembeddie-manchester-5.png,"Ruins of St. George's Anglican Church (Duppy Church), Mile Gully",,Fair use,5
st-mary-s-negril-westmoreland,image,https://res.cloudinary.com/kwierenga/image/upload/v1777783012/churches/st-mary-s-negril-westmoreland-7.jpg,"St. Mary's, Negril",,Fair use,4
st-jude-s-battersea-manchester,image,https://res.cloudinary.com/kwierenga/image/upload/v1780244131/churches/st-jude-s-battersea-manchester-1.jpg,"St. Jude's, Battersea (Christiana Cure)",anglicandioceseja.org,Fair use,1
st-matthew-s-claremont-st-ann,image,https://res.cloudinary.com/kwierenga/image/upload/v1780247248/churches/st-matthew-s-claremont-st-ann-1.jpg,"St. Matthew's Anglican Church, Claremont","IchHier (CC BY-SA 3.0, via Wikimedia Commons)",CC BY-SA 3.0,1
st-jude-s-battersea-manchester,image,https://res.cloudinary.com/kwierenga/image/upload/v1780249330/churches/st-jude-s-battersea-manchester-2.jpg,"St. Jude's, Battersea",Klaas Wierenga,CC BY-SA 4.0,2
st-jude-s-battersea-manchester,image,https://res.cloudinary.com/kwierenga/image/upload/v1780249331/churches/st-jude-s-battersea-manchester-3.jpg,"St. Jude's, Battersea",Klaas Wierenga,CC BY-SA 4.0,3
